0.000000 0.267787 0.290811
0.234314 -0.196628 -0.007301
0.338369 -5.597540 -0.128444
0.984076 -0.660758 -0.100109
1.011801 -0.038712 -0.068598
1.143256 5.936781 0.103892
1.720639 2.634429 0.068851
1.680205 3.513540 0.124667
1.959374 -0.372807 -0.196904
2.204527 -0.278745 -0.280769
2.298996 -0.274506 -0.263053
2.774801 -2.947233 0.221521
2.976186 2.195292 0.350259
3.410832 3.299577 -0.114489
3.617892 -0.206207 -0.260403
3.672531 -1.296087 -0.275327
4.131325 -2.840045 -0.027645
4.432433 0.340135 0.329473
4.582795 0.314121 0.326650
4.979277 -0.148405 -0.140225
5.127981 -0.250409 -0.246822
5.541953 -4.283878 -0.169775
5.636669 -3.018032 -0.073437
5.996302 0.349076 0.339975
6.206297 -1.682891 0.255889
6.424551 -0.060710 -0.030617
6.765311 -5.257428 -0.276528
6.996420 -0.205871 -0.232538
7.363935 0.142384 0.170323
7.567100 0.293614 0.348647
7.941016 -1.932690 0.003539
7.961889 -0.023568 -0.023457
8.196017 -2.419257 -0.237915
8.549199 -0.190252 -0.226915
8.839947 5.010819 0.078591
9.177772 4.815700 0.343264
9.376843 0.126226 0.149784
9.728664 0.910526 -0.232295
9.937515 -2.406390 -0.279520
9.978697 -2.202405 -0.272916
10.430692 2.545057 0.144366
10.739470 1.671975 0.335231
10.889737 0.203262 0.189878
11.363048 -2.161414 -0.269800
11.461578 0.216855 -0.280808
11.786863 -0.081356 -0.098148
11.851119 -1.310333 -0.021560
12.237405 3.132469 0.349845
12.457643 0.058722 0.156824
12.934668 -0.270078 -0.276077
13.198874 1.752318 -0.213964
13.371477 -0.112746 -0.049810
13.538318 2.402405 0.173494
13.858175 0.194211 0.314850
14.123637 2.861428 -0.010311
14.210133 -0.119731 -0.112696
14.722602 -3.545773 -0.226082
14.813164 -0.202092 -0.158111
14.914878 6.653490 -0.049321
15.527690 1.427343 0.178143
15.659539 0.013825 -0.001079
15.997922 -0.243003 -0.271296
16.176165 -5.264403 -0.266195
16.393835 -0.142255 -0.121626
16.850339 0.345559 0.351057
16.778345 -0.460320 0.330573
17.033326 1.406891 0.225655
17.410421 2.312533 -0.211815
17.705246 -0.297436 -0.270120
17.985171 -10.446392 -0.068162
18.424305 0.334623 0.346820
18.477733 -1.116646 0.321526
18.740980 -0.016230 0.004902
19.245474 -0.286899 -0.270830
19.266397 -0.282618 -0.264880
19.677266 -8.624482 0.128727
19.915334 0.347311 0.349418
20.099898 0.255133 0.248492
20.417649 -0.165707 -0.148225
20.709959 -0.257162 -0.281043
20.832895 -0.237179 -0.256542
21.305759 0.181078 0.239436
21.195313 0.238432 0.094293
21.702263 1.839917 0.174736
21.893803 -0.093714 -0.078022
22.149131 -0.252925 -0.265512
22.407540 -1.180415 -0.242491
22.890661 0.281981 0.284340
23.073648 0.277033 0.339792
23.439027 0.948443 -0.080580
23.707047 -3.568881 -0.269799
23.880174 -0.269085 -0.269345
24.057247 -0.200925 -0.170381
24.451311 0.335995 0.300430
24.547139 -2.127170 0.349848
24.865503 0.080322 0.069038
