0.000000 0.393274 0.286566
0.492225 -0.294990 -0.016966
0.699706 -0.264459 -0.219993
0.838670 -0.054193 -0.276389
1.032955 0.773190 -0.254181
1.395947 0.231499 0.105228
1.613070 0.175134 0.336743
1.956950 0.395577 0.088381
2.211138 -0.297974 -0.198268
2.631926 0.260608 -0.225613
3.075462 0.140107 0.276293
2.935213 0.319910 0.100066
3.219872 0.311748 0.350018
3.518906 0.153129 0.062251
3.823812 -0.382920 -0.241724
4.084315 -0.404631 -0.266741
4.373270 0.976865 -0.039976
4.466864 0.440465 0.084378
4.813484 0.266782 0.336816
5.147822 0.007689 -0.050293
5.524277 -0.362251 -0.281907
5.741272 -0.244848 -0.210596
5.862120 -0.255931 -0.103217
6.127878 0.245030 0.239761
6.262381 0.247064 0.344554
6.833834 -0.508281 -0.193522
6.882274 -0.192374 -0.226508
7.160397 -1.127678 -0.269633
7.515259 -1.274702 0.032886
7.917974 0.225779 0.326951
8.121764 -0.015707 0.098317
8.135650 3.017943 0.079127
8.354171 -0.225188 -0.175331
8.757617 0.009288 -0.249987
9.022276 -0.281207 -0.014665
9.365196 0.352150 0.348512
9.785748 -0.354795 -0.061080
9.840898 -0.187174 -0.122616
10.340588 -0.246949 -0.229372
10.484626 -0.141980 -0.110221
10.719476 0.516244 0.193672
10.881547 0.745650 0.341180
11.118676 -2.204394 0.217133
11.554825 2.721778 -0.249414
11.822768 -0.057335 -0.258658
12.036896 -0.452809 -0.100184
12.043539 -0.185991 -0.092828
12.647606 0.094872 0.234157
12.910498 0.094223 -0.105287
13.014105 -0.518121 -0.199722
13.168352 -0.888514 -0.273429
13.666187 0.072020 0.004761
13.987913 0.253596 0.347303
14.026644 0.526919 0.349569
14.454892 -0.192189 -0.106794
14.544061 -0.047594 -0.189838
14.785041 -0.198297 -0.281925
15.221841 -0.092165 0.021566
15.464678 0.048388 0.315621
15.578869 -0.058369 0.348279
16.107997 -0.284771 -0.205419
16.224325 -0.422579 -0.265142
16.595458 -0.427532 -0.169428
16.708090 -0.332055 -0.051268
17.091707 -0.002596 0.349884
17.354929 0.038487 0.132553
17.423757 -0.130939 0.037885
17.608195 -0.257023 -0.171958
18.181776 -0.065587 -0.128777
18.398765 0.205198 0.146188
18.622393 0.469831 0.348375
18.738214 0.245059 0.314025
19.126901 -0.079648 -0.150178
19.249885 -0.408049 -0.239708
19.626114 -0.212383 -0.212062
19.704026 -0.005886 -0.149036
20.240697 0.761315 0.338077
20.490702 -0.064597 0.063905
21.017342 0.830936 -0.276517
20.785445 -0.793803 -0.235750
21.260009 -0.142412 -0.136527
21.453694 -0.769830 0.103495
21.769592 0.360899 0.343520
21.859584 0.239638 0.283828
22.188286 -0.323490 -0.126087
22.669052 -0.330461 -0.238015
22.704527 -0.007685 -0.217090
22.961240 0.195305 0.054621
23.347484 0.364307 0.327246
23.604412 0.066564 0.026204
23.901502 -0.402302 -0.250617
24.213029 -0.374607 -0.237495
24.452667 -0.470621 -0.014161
24.691089 1.800011 0.289457
24.933876 0.348513 0.294685
25.078948 0.006796 0.120156
25.587703 -0.187536 -0.281925
25.609436 -1.266065 -0.281149
26.005652 -0.602647 -0.001193
26.268409 -0.252978 0.317574
26.512709 0.490391 0.259062
26.886186 -0.278447 -0.188369
27.095837 -0.644600 -0.280160
27.274629 -0.547131 -0.249530
27.634891 0.401109 0.116197
27.868725 0.874722 0.345797
27.962844 -0.825122 0.334724
28.330416 0.050003 -0.094216
28.608681 -0.032731 -0.275628
28.653442 -0.315509 -0.281351
29.203866 -0.188015 0.151756
29.560660 0.401159 0.296648
29.514119 -2.614833 0.330354
29.817439 0.228918 -0.027436
30.206340 -0.274877 -0.281788
30.260581 -0.195570 -0.278872
30.712546 0.599102 0.104674
30.969051 0.385432 0.348807
31.247763 -0.167025 0.124540
31.488591 0.026179 -0.166236
31.659285 0.707619 -0.266706
31.929852 0.336390 -0.236517
32.285905 0.074190 0.146379
32.596861 -0.061426 0.332136
32.768160 -0.037715 0.155389
33.023380 -0.566054 -0.158914
33.332091 -0.773484 -0.280531
33.774214 0.223884 0.071064
34.027143 -0.163574 0.341406
34.132696 0.181307 0.335773
34.540050 0.255108 -0.133903
34.555094 -0.061654 -0.148478
34.943068 -7.059360 -0.267121
35.189991 -0.186802 -0.091203
35.439243 0.430783 0.233134
35.777266 0.143381 0.251827
35.867758 -0.480393 0.136896
36.162548 0.017858 -0.202234
36.342227 -0.138315 -0.278747
36.661924 -0.575368 -0.162873
37.196134 0.723656 0.344613
37.260836 0.228205 0.308981
37.608940 -0.165576 -0.116420
37.639154 0.202724 -0.146641
37.999379 -0.095483 -0.274743
38.382057 0.178322 0.042096
38.757187 0.793060 0.337860
38.839177 -0.249240 0.277366
39.176612 -0.099779 -0.141324
39.518986 -0.537349 -0.278816
39.799047 -0.703967 -0.112965
39.857997 -0.160227 -0.045259
40.016056 0.380001 0.166818
40.427652 0.249845 0.226930
40.751897 4.968169 -0.170845
40.909697 -0.462681 -0.264281
41.328295 -0.614062 -0.127238
41.117284 2.337358 -0.266442
41.632146 0.744753 0.257034
41.865485 0.295685 0.326032
42.135492 -0.355279 0.006122
42.576932 -0.208296 -0.281482
42.748913 -0.534587 -0.226223
43.071990 -0.086322 0.125973
43.238844 0.506382 0.315741
43.742927 -0.861589 -0.074283
43.803389 -0.683754 -0.139162
44.190571 -0.311277 -0.270132
44.369421 -0.182872 -0.169460
44.619356 0.355416 0.131969
44.867744 0.151999 0.350013
45.290780 -0.030981 -0.079904
45.363506 -0.421359 -0.155381
45.694100 -0.535134 -0.278371
46.128996 -0.001027 0.085942
46.236565 0.466692 0.228743
46.553404 -0.446824 0.278136
46.781247 -0.087203 -0.015709
47.032415 0.123502 -0.244021
47.275633 -0.030835 -0.270384
47.482402 -0.397891 -0.144883
47.819487 0.142169 0.273282
47.918929 0.618549 0.343122
48.592488 0.175111 -0.251932
48.471576 0.045248 -0.174830
48.825397 6.728251 -0.268504
49.332189 1.027908 0.240123
49.340626 -0.678798 0.249784
49.644244 -0.716723 0.273263
49.960544 -0.145161 -0.124307
50.092159 -0.471778 -0.229973
50.379134 -0.715336 -0.265223
50.818670 -0.173387 0.168973
51.039614 -0.296175 0.350006
51.127323 0.075154 0.323623
51.541169 -0.876153 -0.160529
51.733192 0.356236 -0.270942
51.794524 -0.404631 -0.281096
52.282206 0.657049 0.060055
52.643940 0.308254 0.337969
