0.000000 -0.493330 0.335418
0.380187 -0.158894 0.062904
0.719123 -0.004656 -0.252778
0.801424 8.692674 -0.273632
1.151324 -9.202812 -0.124093
1.436539 -0.116398 0.238521
1.650545 0.199253 0.350391
1.991801 -0.166005 -0.027733
2.183431 -0.020968 -0.212440
2.308154 -0.204493 -0.267054
2.695007 -0.518600 -0.123404
2.826483 -1.073256 0.034085
3.241907 0.992536 0.326724
3.539190 0.297669 -0.033214
3.608614 -4.693653 -0.112882
4.262439 -0.057650 -0.097778
4.314372 -0.235576 -0.037321
4.647921 0.445571 0.344808
4.915177 0.686783 0.191137
5.012250 0.894266 0.058711
5.438228 -0.514111 -0.274517
5.537519 -0.364391 -0.269521
5.913546 1.562676 0.035517
6.297369 -0.527058 0.343764
6.413773 -0.007292 0.246234
6.390469 1.044528 0.272098
7.019679 0.081633 -0.276158
7.127395 6.757528 -0.256577
7.450141 0.232121 0.026916
7.606390 0.113452 0.235960
7.920289 0.433809 0.285542
8.183045 0.720867 -0.051408
8.459365 -0.147313 -0.261437
8.808511 0.083737 -0.176724
9.032061 0.207857 0.079912
9.213345 0.631556 0.302998
9.581696 0.647645 0.140766
9.811337 -0.262251 -0.143375
10.107586 1.130353 -0.276122
10.284972 -0.266626 -0.223177
10.623487 0.045727 0.146655
10.846034 0.306604 0.353146
11.176718 -0.027343 0.069035
11.311588 0.268504 -0.100111
11.765111 -2.437904 -0.253402
11.766803 -0.147357 -0.252758
12.124978 -0.052227 0.089458
12.473334 0.453695 0.341949
12.738168 -2.751667 0.043843
13.096779 -0.310425 -0.263874
13.312784 1.013140 -0.251600
13.632644 0.146228 0.041049
13.650867 -1.432633 0.065891
14.127197 0.688589 0.248059
14.356920 -0.433702 -0.053663
14.713252 -0.361868 -0.275800
14.753364 -0.577574 -0.275326
15.184381 -0.178241 0.052915
15.313536 0.135484 0.226448
15.678810 0.225551 0.237959
15.837736 0.186722 0.025576
16.146875 -0.120692 -0.251907
16.470059 0.171409 -0.215232
16.735611 0.016285 0.064168
17.040781 0.478713 0.355879
17.162620 0.294049 0.300267
17.609359 -1.257318 -0.209789
17.581691 0.354164 -0.190278
17.932132 2.438994 -0.255246
18.167923 0.053396 -0.077150
18.451971 -0.523439 0.284935
18.907635 0.134330 0.047281
19.066692 0.150142 -0.140874
19.181974 -0.058180 -0.227789
19.384713 -0.693189 -0.275147
19.916108 0.442611 0.192977
20.209968 0.657871 0.329947
20.270958 0.218349 0.278854
20.486948 0.014815 -0.001084
20.879501 -0.325669 -0.275466
21.005447 -0.322820 -0.259583
21.316647 -0.495585 -0.000149
21.675993 -0.432002 0.355882
22.101919 0.153952 -0.088401
22.144782 -1.098512 -0.133251
22.416059 -3.323921 -0.274971
22.828819 0.106513 -0.039236
22.871542 -0.123539 0.015470
23.285645 -0.256544 0.336112
23.399393 0.630415 0.231256
23.846976 -0.981239 -0.245727
24.035462 0.902282 -0.272677
24.473422 0.204906 0.095599
24.582885 0.423176 0.240118
24.889687 0.515753 0.289053
25.163645 0.204731 -0.060490
25.338006 -0.350026 -0.218452
25.689165 -3.057389 -0.237162
26.014979 -0.713192 0.093605
26.229418 0.468589 0.334510
26.318622 0.223506 0.354768
26.677639 -0.247000 -0.025016
26.758331 0.003769 -0.117765
27.267027 -0.440471 -0.217742
27.519972 0.401941 0.041493
27.653467 0.742956 0.221436
27.960151 -0.061534 0.303329
28.296676 -0.371201 -0.112946
28.450364 0.642742 -0.233407
28.832776 0.072061 -0.202860
29.094173 -3.673055 0.084204
29.238955 -0.289574 0.270563
29.738290 0.112800 0.007616
29.843924 -0.070930 -0.117346
30.087100 -1.719067 -0.268191
30.349265 0.016591 -0.220034
30.681793 0.245800 0.145708
30.689711 3.360390 0.156483
31.158573 0.179731 0.174767
31.416240 0.502694 -0.146094
31.522534 0.022355 -0.225850
31.973842 -0.220478 -0.159507
32.306093 0.209459 0.249690
32.510100 0.519130 0.350524
32.631159 0.252569 0.261649
33.141297 -0.270836 -0.259541
33.131475 -0.728234 -0.256223
33.610412 0.134513 -0.062640
33.667574 -0.117037 0.008915
34.238144 0.163934 0.183298
34.356661 0.438173 0.021675
34.587875 -0.029963 -0.213366
34.877063 -0.101708 -0.264158
35.006497 -0.145857 -0.201662
35.302220 0.263360 0.133965
35.517052 0.674067 0.348345
36.037221 -0.040103 -0.138515
36.239569 -0.428338 -0.263256
36.400509 -0.373963 -0.268901
36.648153 0.448191 -0.116107
36.908241 0.366035 0.217421
37.388458 -0.219943 0.095592
37.515396 0.072626 -0.069589
37.718580 0.075389 -0.238580
38.080425 0.132051 -0.209849
38.186823 -0.304088 -0.120549
38.601118 3.851142 0.347651
38.798646 0.142317 0.266572
39.003709 -0.079689 -0.002074
39.200512 -0.699282 -0.202452
39.665311 -0.041037 -0.179305
39.947127 1.237668 0.155691
40.117328 0.465652 0.335035
40.351368 -1.174167 0.255848
40.667913 0.971662 -0.140132
40.877469 -0.601197 -0.265653
41.029267 -0.172385 -0.268952
41.321370 -0.161745 -0.067385
41.815161 0.780464 0.327883
41.820325 0.394869 0.324391
42.132506 0.266147 -0.055564
42.438812 -0.384196 -0.269813
42.767588 -0.166230 -0.165813
42.989296 0.197176 0.095425
43.338595 0.251334 0.339355
43.593541 -0.531796 0.050128
43.706855 0.073672 -0.091659
44.070453 -0.223908 -0.275320
44.351952 -1.525101 -0.127471
44.877786 0.939134 0.341254
44.859126 0.091283 0.348929
45.063477 0.907065 0.150624
45.405983 -0.065977 -0.223807
45.633768 -0.603421 -0.273199
46.127187 0.174762 0.166578
46.188563 0.426776 0.244441
46.523330 -0.370647 0.255890
46.730136 0.100986 -0.016777
46.923242 -1.980861 -0.207722
47.105377 -0.036303 -0.275083
47.534361 0.189540 -0.017259
47.760707 0.214656 0.276585
47.904793 0.376094 0.355918
48.384389 -0.434143 -0.141534
48.462913 -0.211636 -0.205477
48.805148 -0.096819 -0.250259
49.058224 -0.013819 -0.041197
49.313452 0.772246 0.286393
49.466758 0.526085 0.354294
49.934190 -0.115048 -0.147905
50.138881 -0.210590 -0.266506
50.500805 -0.112695 -0.149639
50.443184 0.101219 -0.196913
51.112043 0.349682 0.297173
51.162163 0.198881 0.244615
51.479977 -0.320416 -0.150470
51.706472 -0.172034 -0.271583
51.982182 0.063367 -0.199773
52.060838 -0.435726 -0.133500
52.420134 0.278289 0.305413
